               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.027757,            0.025737,           0.0046027,             0.58176,             0.64712,             0.63684,              0.3936,            0.023509,            0.016065,           0.0054257,              0.0037,              0.0037,              0.0037
                 141,            0.027735,            0.025597,           0.0046126,             0.57562,             0.65323,             0.63671,             0.39345,            0.023513,            0.016067,           0.0054404,           0.0036489,           0.0036489,           0.0036489
                 142,            0.027624,            0.025791,           0.0044981,             0.57208,             0.65661,             0.63661,              0.3936,            0.023514,            0.016068,           0.0054458,           0.0035983,           0.0035983,           0.0035983
                 143,            0.027657,            0.025678,           0.0045064,             0.57082,              0.6574,             0.63652,             0.39338,            0.023505,            0.016066,           0.0054596,           0.0035484,           0.0035484,           0.0035484
                 144,            0.027646,            0.025815,           0.0043952,             0.57381,             0.65423,             0.63649,             0.39349,            0.023495,            0.016066,           0.0054785,            0.003499,            0.003499,            0.003499
                 145,            0.027622,            0.025611,           0.0042918,              0.5725,             0.65591,             0.63666,             0.39357,            0.023486,            0.016062,           0.0054973,           0.0034503,           0.0034503,           0.0034503
                 146,            0.027508,            0.025813,           0.0043921,             0.58152,             0.64418,             0.63654,             0.39358,            0.023488,            0.016061,           0.0055125,           0.0034022,           0.0034022,           0.0034022
                 147,            0.027557,            0.025633,           0.0043084,             0.58416,             0.64163,             0.63603,             0.39314,             0.02349,            0.016059,           0.0055349,           0.0033548,           0.0033548,           0.0033548
                 148,            0.027569,            0.025615,           0.0042921,             0.57973,             0.64623,             0.63614,             0.39325,            0.023489,            0.016057,           0.0055586,           0.0033079,           0.0033079,           0.0033079
                 149,            0.027584,            0.025615,           0.0042699,             0.58002,             0.64649,             0.63606,             0.39335,             0.02348,            0.016059,           0.0055822,           0.0032618,           0.0032618,           0.0032618
                 150,            0.027461,            0.025439,           0.0042325,             0.57951,             0.64665,             0.63604,             0.39333,            0.023476,            0.016055,           0.0056066,           0.0032163,           0.0032163,           0.0032163
                 151,            0.027441,            0.025428,           0.0042036,             0.57157,             0.65461,             0.63587,             0.39331,            0.023455,            0.016053,           0.0056332,           0.0031716,           0.0031716,           0.0031716
                 152,            0.027443,            0.025381,           0.0041925,             0.58231,             0.64232,             0.63586,             0.39339,            0.023462,             0.01605,           0.0056561,           0.0031275,           0.0031275,           0.0031275
                 153,            0.027377,            0.025245,           0.0041869,             0.55582,             0.67361,             0.63541,             0.39318,            0.023471,            0.016044,           0.0056813,           0.0030841,           0.0030841,           0.0030841
                 154,            0.027298,            0.025516,           0.0041354,             0.58481,             0.63994,             0.63535,             0.39322,            0.023467,            0.016047,           0.0057134,           0.0030415,           0.0030415,           0.0030415
                 155,            0.027338,            0.025478,           0.0040422,             0.58551,             0.63874,             0.63476,             0.39289,            0.023461,            0.016048,           0.0057459,           0.0029996,           0.0029996,           0.0029996
